episodeNumber,steps,agentWinTheGame,agentKilledTheWumpus,agentHasGold,reward,alpha,gamma,epsilon,epsilonDecay
753,6,false,false,false,-2025.0,0.1,0.99,0.47077417846163544,0.001
754,7,false,false,false,-2036.0,0.1,0.99,0.4703034042831738,0.001
755,4,false,false,false,-2003.0,0.1,0.99,0.46983310087889063,0.001
756,26,false,false,false,-5575.0,0.1,0.99,0.46936326777801174,0.001
757,14,false,false,false,-2543.0,0.1,0.99,0.4688939045102337,0.001
758,49,false,false,false,-3658.0,0.1,0.99,0.4684250106057235,0.001
759,24,false,false,false,-3563.0,0.1,0.99,0.46795658559511777,0.001
760,4,false,false,false,-2023.0,0.1,0.99,0.46748862900952265,0.001
761,10,false,false,false,-2519.0,0.1,0.99,0.4670211403805131,0.001
762,8,false,false,false,-2027.0,0.1,0.99,0.4665541192401326,0.001
763,5,false,false,false,-2034.0,0.1,0.99,0.4660875651208925,0.001
764,12,false,false,false,-3521.0,0.1,0.99,0.4656214775557716,0.001
765,3,false,false,false,-2012.0,0.1,0.99,0.46515585607821586,0.001
766,5,false,false,false,-2004.0,0.1,0.99,0.46469070022213765,0.001
767,4,false,false,false,-2013.0,0.1,0.99,0.4642260095219155,0.001
768,19,false,false,false,-2538.0,0.1,0.99,0.4637617835123936,0.001
769,10,false,false,false,-2029.0,0.1,0.99,0.46329802172888124,0.001
770,8,false,false,false,-2517.0,0.1,0.99,0.46283472370715234,0.001
771,18,false,false,false,-2567.0,0.1,0.99,0.46237188898344517,0.001
772,4,false,false,false,-2013.0,0.1,0.99,0.4619095170944617,0.001
773,70,false,false,false,-4209.0,0.1,0.99,0.46144760757736725,0.001
774,2,false,false,false,-2001.0,0.1,0.99,0.46098615996978987,0.001
775,2,false,false,false,-2001.0,0.1,0.99,0.46052517380982005,0.001
776,10,false,false,false,-2029.0,0.1,0.99,0.4600646486360102,0.001
777,31,false,false,false,-2570.0,0.1,0.99,0.4596045839873742,0.001
778,8,false,false,false,-2527.0,0.1,0.99,0.45914497940338683,0.001
779,63,false,true,false,-6212.0,0.1,0.99,0.4586858344239834,0.001
780,48,false,false,false,-4107.0,0.1,0.99,0.45822714858955943,0.001
781,11,false,false,false,-2030.0,0.1,0.99,0.45776892144096987,0.001
782,2,false,false,false,-2001.0,0.1,0.99,0.4573111525195289,0.001
783,1,false,false,false,-2000.0,0.1,0.99,0.4568538413670094,0.001
784,21,false,false,false,-3110.0,0.1,0.99,0.4563969875256424,0.001
785,30,false,false,false,-2579.0,0.1,0.99,0.45594059053811675,0.001
786,1,false,false,false,-2000.0,0.1,0.99,0.45548464994757865,0.001
787,21,false,false,false,-3570.0,0.1,0.99,0.45502916529763104,0.001
788,9,false,false,false,-2018.0,0.1,0.99,0.45457413613233344,0.001
789,6,false,false,false,-2025.0,0.1,0.99,0.4541195619962011,0.001
790,14,false,false,false,-2043.0,0.1,0.99,0.4536654424342049,0.001
791,21,false,false,false,-3540.0,0.1,0.99,0.45321177699177073,0.001
792,10,false,false,false,-2519.0,0.1,0.99,0.452758565214779,0.001
793,6,false,false,false,-2025.0,0.1,0.99,0.4523058066495642,0.001
794,10,false,true,false,-2019.0,0.1,0.99,0.45185350084291465,0.001
795,17,false,false,false,-2036.0,0.1,0.99,0.4514016473420717,0.001
796,8,false,false,false,-2037.0,0.1,0.99,0.45095024569472963,0.001
797,12,false,false,false,-2541.0,0.1,0.99,0.4504992954490349,0.001
798,8,false,false,false,-2017.0,0.1,0.99,0.45004879615358584,0.001
799,6,false,false,false,-2005.0,0.1,0.99,0.44959874735743227,0.001
800,33,false,false,false,-2072.0,0.1,0.99,0.4491491486100748,0.001
801,2,false,false,false,-2001.0,0.1,0.99,0.44869999946146477,0.001
802,13,false,false,false,-2532.0,0.1,0.99,0.4482512994620033,0.001
803,9,false,false,false,-2518.0,0.1,0.99,0.4478030481625413,0.001
804,43,false,false,false,-4642.0,0.1,0.99,0.44735524511437874,0.001
805,62,false,false,false,-5691.0,0.1,0.99,0.4469078898692644,0.001
806,1,false,false,false,-2000.0,0.1,0.99,0.4464609819793951,0.001
807,8,false,false,false,-2007.0,0.1,0.99,0.44601452099741573,0.001
808,1,false,false,false,-2000.0,0.1,0.99,0.4455685064764183,0.001
809,33,false,false,false,-4082.0,0.1,0.99,0.4451229379699419,0.001
810,43,false,false,false,-3142.0,0.1,0.99,0.44467781503197196,0.001
811,24,false,false,false,-3053.0,0.1,0.99,0.44423313721693997,0.001
812,7,false,false,false,-2026.0,0.1,0.99,0.44378890407972305,0.001
813,4,false,false,false,-2013.0,0.1,0.99,0.44334511517564335,0.001
814,59,false,false,false,-5678.0,0.1,0.99,0.4429017700604677,0.001
815,4,false,false,false,-2013.0,0.1,0.99,0.44245886829040726,0.001
816,13,false,false,false,-2542.0,0.1,0.99,0.44201640942211684,0.001
817,21,false,true,false,-2560.0,0.1,0.99,0.44157439301269474,0.001
818,7,false,false,false,-2006.0,0.1,0.99,0.44113281861968207,0.001
819,22,false,false,false,-2561.0,0.1,0.99,0.4406916858010624,0.001
820,2,false,false,false,-2001.0,0.1,0.99,0.4402509941152613,0.001
821,16,false,false,false,-2035.0,0.1,0.99,0.43981074312114604,0.001
822,47,false,true,false,-3686.0,0.1,0.99,0.4393709323780249,0.001
823,22,false,false,false,-2571.0,0.1,0.99,0.4389315614456469,0.001
824,63,false,false,false,-3702.0,0.1,0.99,0.43849262988420123,0.001
825,21,false,false,false,-2080.0,0.1,0.99,0.438054137254317,0.001
826,54,false,false,false,-3123.0,0.1,0.99,0.4376160831170627,0.001
827,20,false,false,false,-2559.0,0.1,0.99,0.43717846703394564,0.001
828,20,false,false,false,-2119.0,0.1,0.99,0.4367412885669117,0.001
829,3,false,false,false,-2012.0,0.1,0.99,0.4363045472783448,0.001
830,6,false,false,false,-2005.0,0.1,0.99,0.43586824273106645,0.001
831,14,false,false,false,-3063.0,0.1,0.99,0.4354323744883354,0.001
832,10,false,false,false,-2529.0,0.1,0.99,0.43499694211384704,0.001
833,7,false,false,false,-2536.0,0.1,0.99,0.4345619451717332,0.001
834,29,false,false,false,-4088.0,0.1,0.99,0.43412738322656147,0.001
835,7,false,false,false,-2516.0,0.1,0.99,0.4336932558433349,0.001
836,10,false,false,false,-3029.0,0.1,0.99,0.43325956258749154,0.001
837,2,false,false,false,-2011.0,0.1,0.99,0.43282630302490405,0.001
838,37,false,false,false,-4116.0,0.1,0.99,0.43239347672187917,0.001
839,1,false,false,false,-2000.0,0.1,0.99,0.4319610832451573,0.001
840,9,false,false,false,-2528.0,0.1,0.99,0.43152912216191214,0.001
841,48,false,false,false,-3197.0,0.1,0.99,0.4310975930397502,0.001
842,10,false,false,false,-2539.0,0.1,0.99,0.43066649544671043,0.001
843,16,false,false,false,-2535.0,0.1,0.99,0.4302358289512637,0.001
844,36,false,false,false,-3085.0,0.1,0.99,0.4298055931223125,0.001
845,64,false,false,false,-4193.0,0.1,0.99,0.42937578752919014,0.001
846,53,false,false,false,-3172.0,0.1,0.99,0.4289464117416609,0.001
847,5,false,false,false,-2004.0,0.1,0.99,0.42851746532991924,0.001
848,23,false,false,false,-2562.0,0.1,0.99,0.42808894786458934,0.001
849,5,false,false,false,-3004.0,0.1,0.99,0.42766085891672473,0.001
850,44,false,false,false,-2643.0,0.1,0.99,0.427233198057808,0.001
851,19,false,true,false,-2048.0,0.1,0.99,0.4268059648597502,0.001
852,12,false,false,false,-2531.0,0.1,0.99,0.4263791588948904,0.001
853,78,false,false,false,-7207.0,0.1,0.99,0.42595277973599555,0.001
854,13,false,false,false,-2532.0,0.1,0.99,0.42552682695625954,0.001
855,2,false,false,false,-2001.0,0.1,0.99,0.4251013001293033,0.001
856,11,false,false,false,-3030.0,0.1,0.99,0.424676198829174,0.001
857,14,false,false,false,-2063.0,0.1,0.99,0.4242515226303448,0.001
858,15,false,false,false,-2034.0,0.1,0.99,0.42382727110771445,0.001
859,15,false,false,false,-3034.0,0.1,0.99,0.4234034438366067,0.001
860,15,false,false,false,-2544.0,0.1,0.99,0.4229800403927701,0.001
861,10,false,false,false,-2019.0,0.1,0.99,0.42255706035237733,0.001
862,17,false,false,false,-2086.0,0.1,0.99,0.42213450329202495,0.001
863,30,false,false,false,-2119.0,0.1,0.99,0.4217123687887329,0.001
864,62,false,false,false,-4741.0,0.1,0.99,0.4212906564199442,0.001
865,22,false,false,false,-2601.0,0.1,0.99,0.42086936576352424,0.001
866,2,false,false,false,-2001.0,0.1,0.99,0.4204484963977607,0.001
867,22,false,false,false,-2551.0,0.1,0.99,0.42002804790136294,0.001
868,8,false,false,false,-2507.0,0.1,0.99,0.4196080198534616,0.001
869,38,false,false,false,-4117.0,0.1,0.99,0.4191884118336081,0.001
870,33,false,false,false,-3592.0,0.1,0.99,0.41876922342177453,0.001
871,5,false,false,false,-2004.0,0.1,0.99,0.41835045419835276,0.001
872,22,false,false,false,-3051.0,0.1,0.99,0.4179321037441544,0.001
873,26,false,false,false,-2585.0,0.1,0.99,0.41751417164041027,0.001
874,10,false,false,false,-2049.0,0.1,0.99,0.41709665746876984,0.001
875,51,false,false,false,-4150.0,0.1,0.99,0.4166795608113011,0.001
876,7,false,false,false,-2016.0,0.1,0.99,0.41626288125048977,0.001
877,25,false,false,false,-3574.0,0.1,0.99,0.41584661836923925,0.001
878,8,false,false,false,-2027.0,0.1,0.99,0.41543077175087,0.001
879,4,false,false,false,-2003.0,0.1,0.99,0.41501534097911913,0.001
880,80,false,false,false,-6239.0,0.1,0.99,0.41460032563814003,0.001
881,10,false,false,false,-2529.0,0.1,0.99,0.4141857253125019,0.001
882,66,false,false,false,-4705.0,0.1,0.99,0.41377153958718943,0.001
883,19,false,false,false,-2078.0,0.1,0.99,0.4133577680476022,0.001
884,8,false,false,false,-3527.0,0.1,0.99,0.4129444102795546,0.001
885,61,false,false,false,-3700.0,0.1,0.99,0.412531465869275,0.001
886,12,false,false,false,-2531.0,0.1,0.99,0.41211893440340575,0.001
887,24,false,false,false,-3083.0,0.1,0.99,0.41170681546900234,0.001
888,11,false,false,false,-4520.0,0.1,0.99,0.41129510865353336,0.001
889,9,false,false,false,-2018.0,0.1,0.99,0.41088381354487985,0.001
890,9,false,false,false,-2538.0,0.1,0.99,0.410472929731335,0.001
891,1,false,false,false,-2000.0,0.1,0.99,0.41006245680160364,0.001
892,16,false,false,false,-2055.0,0.1,0.99,0.40965239434480205,0.001
893,19,false,false,false,-3548.0,0.1,0.99,0.40924274195045723,0.001
894,5,false,false,false,-2014.0,0.1,0.99,0.40883349920850676,0.001
895,27,false,false,false,-2586.0,0.1,0.99,0.40842466570929825,0.001
896,4,false,false,false,-2013.0,0.1,0.99,0.40801624104358897,0.001
897,6,false,false,false,-2005.0,0.1,0.99,0.4076082248025454,0.001
898,1,false,false,false,-2000.0,0.1,0.99,0.4072006165777428,0.001
899,50,false,false,false,-3179.0,0.1,0.99,0.4067934159611651,0.001
900,30,false,false,false,-2069.0,0.1,0.99,0.4063866225452039,0.001
901,7,false,false,false,-2016.0,0.1,0.99,0.4059802359226587,0.001
902,18,false,false,false,-2567.0,0.1,0.99,0.40557425568673605,0.001
903,17,false,false,false,-2056.0,0.1,0.99,0.40516868143104934,0.001
904,6,false,false,false,-2505.0,0.1,0.99,0.4047635127496183,0.001
905,4,false,false,false,-2513.0,0.1,0.99,0.4043587492368687,0.001
906,11,false,false,false,-2030.0,0.1,0.99,0.4039543904876318,0.001
907,23,false,false,false,-3052.0,0.1,0.99,0.4035504360971442,0.001
908,1,false,false,false,-2000.0,0.1,0.99,0.40314688566104706,0.001
909,23,false,false,false,-2592.0,0.1,0.99,0.402743738775386,0.001
910,5,false,false,false,-2504.0,0.1,0.99,0.4023409950366106,0.001
911,17,false,false,false,-3056.0,0.1,0.99,0.401938654041574,0.001
912,1,false,false,false,-2000.0,0.1,0.99,0.4015367153875324,0.001
913,9,false,false,false,-2018.0,0.1,0.99,0.4011351786721449,0.001
914,24,false,false,false,-2053.0,0.1,0.99,0.40073404349347275,0.001
915,6,false,false,false,-2015.0,0.1,0.99,0.40033330944997925,0.001
916,4,false,false,false,-2013.0,0.1,0.99,0.39993297614052925,0.001
917,17,false,false,false,-2036.0,0.1,0.99,0.3995330431643887,0.001
918,9,false,false,false,-2018.0,0.1,0.99,0.39913351012122433,0.001
919,11,false,false,false,-2530.0,0.1,0.99,0.3987343766111031,0.001
920,9,false,false,false,-2038.0,0.1,0.99,0.398335642234492,0.001
921,3,false,false,false,-2012.0,0.1,0.99,0.3979373065922575,0.001
922,11,false,false,false,-2020.0,0.1,0.99,0.39753936928566525,0.001
923,23,false,false,false,-2582.0,0.1,0.99,0.3971418299163796,0.001
924,22,false,false,false,-2041.0,0.1,0.99,0.3967446880864632,0.001
925,6,false,false,false,-2515.0,0.1,0.99,0.3963479433983767,0.001
926,4,false,false,false,-2003.0,0.1,0.99,0.3959515954549783,0.001
927,28,false,false,false,-3057.0,0.1,0.99,0.39555564385952335,0.001
928,16,false,false,false,-2535.0,0.1,0.99,0.39516008821566384,0.001
929,5,false,false,false,-2504.0,0.1,0.99,0.3947649281274482,0.001
930,8,false,false,false,-2007.0,0.1,0.99,0.3943701631993207,0.001
931,20,false,true,false,-2549.0,0.1,0.99,0.3939757930361214,0.001
932,11,false,false,false,-2030.0,0.1,0.99,0.3935818172430853,0.001
933,2,false,false,false,-2001.0,0.1,0.99,0.3931882354258422,0.001
934,86,false,false,false,-3765.0,0.1,0.99,0.39279504719041636,0.001
935,28,false,false,false,-3557.0,0.1,0.99,0.39240225214322594,0.001
936,15,false,true,false,-2544.0,0.1,0.99,0.39200984989108273,0.001
937,4,false,false,false,-2003.0,0.1,0.99,0.39161784004119166,0.001
938,3,false,false,false,-2012.0,0.1,0.99,0.39122622220115044,0.001
939,10,false,false,false,-2019.0,0.1,0.99,0.3908349959789493,0.001
940,17,false,false,false,-2586.0,0.1,0.99,0.3904441609829703,0.001
941,64,false,true,false,-4733.0,0.1,0.99,0.3900537168219873,0.001
942,40,false,false,false,-2629.0,0.1,0.99,0.3896636631051653,0.001
943,53,false,false,false,-4642.0,0.1,0.99,0.38927399944206015,0.001
944,15,false,true,false,-2034.0,0.1,0.99,0.3888847254426181,0.001
945,46,false,false,false,-4155.0,0.1,0.99,0.38849584071717547,0.001
946,64,false,false,false,-3713.0,0.1,0.99,0.3881073448764583,0.001
947,15,false,false,false,-3024.0,0.1,0.99,0.3877192375315819,0.001
948,22,false,false,false,-2541.0,0.1,0.99,0.3873315182940503,0.001
949,18,false,true,false,-2027.0,0.1,0.99,0.38694418677575626,0.001
950,25,false,false,false,-2084.0,0.1,0.99,0.3865572425889805,0.001
951,3,false,false,false,-2012.0,0.1,0.99,0.38617068534639154,0.001
952,13,false,false,false,-3042.0,0.1,0.99,0.38578451466104513,0.001
953,66,false,false,false,-3165.0,0.1,0.99,0.3853987301463841,0.001
954,1,false,false,false,-2000.0,0.1,0.99,0.3850133314162377,0.001
955,1,false,false,false,-2000.0,0.1,0.99,0.3846283180848215,0.001
956,2,false,false,false,-2001.0,0.1,0.99,0.3842436897667367,0.001
957,27,false,false,false,-4116.0,0.1,0.99,0.3838594460769699,0.001
958,28,false,false,false,-2557.0,0.1,0.99,0.38347558663089293,0.001
959,16,false,false,false,-2055.0,0.1,0.99,0.38309211104426205,0.001
960,23,false,false,false,-2582.0,0.1,0.99,0.3827090189332178,0.001
961,60,false,false,false,-3679.0,0.1,0.99,0.38232630991428457,0.001
962,1,false,false,false,-2000.0,0.1,0.99,0.38194398360437026,0.001
963,15,false,false,false,-3524.0,0.1,0.99,0.3815620396207659,0.001
964,9,false,false,false,-2028.0,0.1,0.99,0.38118047758114515,0.001
965,16,false,false,false,-2555.0,0.1,0.99,0.380799297103564,0.001
966,5,false,false,false,-2504.0,0.1,0.99,0.3804184978064605,0.001
967,45,false,false,false,-2624.0,0.1,0.99,0.380038079308654,0.001
968,35,false,false,false,-4084.0,0.1,0.99,0.3796580412293454,0.001
969,23,false,false,false,-2592.0,0.1,0.99,0.379278383188116,0.001
970,107,false,false,false,-5826.0,0.1,0.99,0.3788991048049279,0.001
971,21,false,true,false,-2050.0,0.1,0.99,0.37852020570012296,0.001
972,7,false,false,false,-2016.0,0.1,0.99,0.37814168549442284,0.001
973,9,false,false,false,-2018.0,0.1,0.99,0.3777635438089284,0.001
974,16,false,false,false,-2045.0,0.1,0.99,0.3773857802651195,0.001
975,32,false,false,false,-2611.0,0.1,0.99,0.37700839448485435,0.001
976,6,false,false,false,-2015.0,0.1,0.99,0.3766313860903695,0.001
977,25,false,false,false,-2094.0,0.1,0.99,0.37625475470427916,0.001
978,27,false,false,false,-3056.0,0.1,0.99,0.3758784999495749,0.001
979,30,false,false,false,-3099.0,0.1,0.99,0.3755026214496253,0.001
980,60,false,false,false,-4639.0,0.1,0.99,0.3751271188281757,0.001
981,42,false,false,false,-3101.0,0.1,0.99,0.3747519917093475,0.001
982,2,false,false,false,-2001.0,0.1,0.99,0.37437723971763814,0.001
983,37,false,false,false,-3586.0,0.1,0.99,0.37400286247792053,0.001
984,1,false,false,false,-2000.0,0.1,0.99,0.3736288596154426,0.001
985,11,false,false,false,-2520.0,0.1,0.99,0.37325523075582717,0.001
986,6,false,false,false,-2025.0,0.1,0.99,0.37288197552507135,0.001
987,13,false,false,false,-2522.0,0.1,0.99,0.37250909354954626,0.001
988,4,false,false,false,-2003.0,0.1,0.99,0.37213658445599673,0.001
989,7,false,false,false,-2516.0,0.1,0.99,0.3717644478715407,0.001
990,27,false,false,false,-2096.0,0.1,0.99,0.3713926834236692,0.001
991,11,false,false,false,-3050.0,0.1,0.99,0.37102129074024554,0.001
992,51,false,false,false,-4140.0,0.1,0.99,0.3706502694495053,0.001
993,64,false,false,false,-5203.0,0.1,0.99,0.3702796191800558,0.001
994,7,false,false,false,-2006.0,0.1,0.99,0.36990933956087574,0.001
995,67,false,false,false,-2696.0,0.1,0.99,0.36953943022131486,0.001
996,51,false,false,false,-4100.0,0.1,0.99,0.3691698907910935,0.001
997,37,false,false,false,-2636.0,0.1,0.99,0.3688007209003024,0.001
998,29,false,false,false,-3558.0,0.1,0.99,0.36843192017940213,0.001
999,13,false,false,false,-2022.0,0.1,0.99,0.36806348825922275,0.001
1000,12,false,false,false,-3061.0,0.1,0.99,0.3676954247709635,0.001
1001,22,false,false,false,-3031.0,0.1,0.99,0.36732772934619257,0.001
1002,2,false,false,false,-2001.0,0.1,0.99,0.3669604016168464,0.001
1003,2,false,false,false,-2001.0,0.1,0.99,0.3665934412152296,0.001
1004,47,false,false,false,-4166.0,0.1,0.99,0.3662268477740143,0.001
1005,21,false,false,false,-3590.0,0.1,0.99,0.36586062092624033,0.001
1006,20,false,false,false,-2569.0,0.1,0.99,0.3654947603053141,0.001
1007,11,false,false,false,-2510.0,0.1,0.99,0.36512926554500874,0.001
1008,39,false,false,false,-3118.0,0.1,0.99,0.36476413627946375,0.001
1009,14,false,false,false,-2523.0,0.1,0.99,0.3643993721431843,0.001
1010,30,false,false,false,-3089.0,0.1,0.99,0.36403497277104113,0.001
1011,32,false,false,false,-2101.0,0.1,0.99,0.3636709377982701,0.001
1012,9,false,false,false,-2018.0,0.1,0.99,0.3633072668604718,0.001
1013,14,false,false,false,-2523.0,0.1,0.99,0.36294395959361136,0.001
1014,9,false,false,false,-2508.0,0.1,0.99,0.36258101563401773,0.001
1015,50,false,false,false,-4639.0,0.1,0.99,0.3622184346183837,0.001
1016,32,false,false,false,-2591.0,0.1,0.99,0.36185621618376534,0.001
1017,74,false,false,false,-4153.0,0.1,0.99,0.36149435996758156,0.001
1018,66,false,false,false,-4675.0,0.1,0.99,0.361132865607614,0.001
1019,6,false,false,false,-2015.0,0.1,0.99,0.36077173274200636,0.001
1020,47,false,false,false,-3116.0,0.1,0.99,0.36041096100926434,0.001
1021,10,false,false,false,-2039.0,0.1,0.99,0.3600505500482551,0.001
1022,4,false,false,false,-2003.0,0.1,0.99,0.35969049949820686,0.001
1023,56,false,false,false,-3175.0,0.1,0.99,0.3593308089987087,0.001
1024,2,false,false,false,-2001.0,0.1,0.99,0.35897147818971,0.001
1025,4,false,false,false,-2003.0,0.1,0.99,0.3586125067115203,0.001
1026,42,false,false,false,-4701.0,0.1,0.99,0.35825389420480874,0.001
1027,1,false,false,false,-2000.0,0.1,0.99,0.35789564031060395,0.001
1028,30,false,false,false,-3569.0,0.1,0.99,0.35753774467029337,0.001
1029,35,false,false,false,-2574.0,0.1,0.99,0.3571802069256231,0.001
1030,30,false,false,false,-4079.0,0.1,0.99,0.3568230267186975,0.001
1031,28,false,false,false,-3577.0,0.1,0.99,0.3564662036919788,0.001
1032,74,false,false,false,-3693.0,0.1,0.99,0.35610973748828684,0.001
1033,14,false,false,false,-2033.0,0.1,0.99,0.35575362775079855,0.001
1034,37,false,true,true,-2106.0,0.1,0.99,0.35539787412304774,0.001
1035,39,false,false,false,-4068.0,0.1,0.99,0.3550424762489247,0.001
1036,18,false,false,false,-2047.0,0.1,0.99,0.3546874337726758,0.001
1037,1,false,false,false,-2000.0,0.1,0.99,0.35433274633890316,0.001
1038,19,false,false,false,-2568.0,0.1,0.99,0.35397841359256427,0.001
1039,17,false,false,false,-2566.0,0.1,0.99,0.3536244351789717,0.001
1040,29,false,false,false,-3598.0,0.1,0.99,0.35327081074379274,0.001
1041,6,false,false,false,-2015.0,0.1,0.99,0.352917539933049,0.001
1042,6,false,false,false,-2025.0,0.1,0.99,0.3525646223931159,0.001
1043,46,false,false,false,-2625.0,0.1,0.99,0.3522120577707228,0.001
1044,95,false,false,false,-4794.0,0.1,0.99,0.3518598457129521,0.001
1045,24,false,false,false,-2573.0,0.1,0.99,0.35150798586723914,0.001
1046,9,false,false,false,-2518.0,0.1,0.99,0.3511564778813719,0.001
1047,1,false,false,false,-2000.0,0.1,0.99,0.3508053214034905,0.001
1048,4,false,false,false,-2503.0,0.1,0.99,0.35045451608208705,0.001
1049,48,false,false,false,-3627.0,0.1,0.99,0.350104061566005,0.001
1050,44,false,false,false,-3633.0,0.1,0.99,0.349753957504439,0.001
1051,31,false,true,false,-3610.0,0.1,0.99,0.3494042035469346,0.001
1052,14,false,true,false,-2533.0,0.1,0.99,0.3490547993433876,0.001
1053,3,false,false,false,-2002.0,0.1,0.99,0.34870574454404424,0.001
1054,43,false,false,false,-4142.0,0.1,0.99,0.3483570387995002,0.001
1055,20,false,false,false,-2069.0,0.1,0.99,0.3480086817607007,0.001
1056,8,false,false,false,-2017.0,0.1,0.99,0.34766067307894,0.001
1057,42,false,false,false,-3091.0,0.1,0.99,0.34731301240586104,0.001
1058,15,false,false,false,-2534.0,0.1,0.99,0.3469656993934552,0.001
1059,3,false,false,false,-2502.0,0.1,0.99,0.3466187336940617,0.001
1060,7,false,false,false,-2026.0,0.1,0.99,0.34627211496036764,0.001
1061,3,false,false,false,-2002.0,0.1,0.99,0.3459258428454073,0.001
1062,20,false,false,false,-3539.0,0.1,0.99,0.34557991700256185,0.001
1063,24,false,false,false,-2573.0,0.1,0.99,0.3452343370855593,0.001
1064,49,false,false,false,-4598.0,0.1,0.99,0.34488910274847373,0.001
1065,57,false,true,true,-4186.0,0.1,0.99,0.34454421364572524,0.001
1066,78,false,false,false,-4707.0,0.1,0.99,0.3441996694320795,0.001
1067,1,false,false,false,-2000.0,0.1,0.99,0.34385546976264747,0.001
1068,42,false,false,false,-4591.0,0.1,0.99,0.34351161429288485,0.001
1069,40,false,false,false,-2079.0,0.1,0.99,0.34316810267859194,0.001
1070,54,false,false,false,-3673.0,0.1,0.99,0.34282493457591334,0.001
1071,11,false,false,false,-2530.0,0.1,0.99,0.3424821096413374,0.001
1072,9,false,false,false,-2028.0,0.1,0.99,0.3421396275316961,0.001
1073,20,false,false,false,-2539.0,0.1,0.99,0.34179748790416437,0.001
1074,46,false,false,false,-4605.0,0.1,0.99,0.3414556904162602,0.001
1075,10,false,false,false,-2529.0,0.1,0.99,0.34111423472584396,0.001
1076,57,false,true,true,-3166.0,0.1,0.99,0.34077312049111813,0.001
1077,10,false,false,false,-2019.0,0.1,0.99,0.340432347370627,0.001
1078,7,false,false,false,-2006.0,0.1,0.99,0.34009191502325636,0.001
1079,2,false,false,false,-2001.0,0.1,0.99,0.3397518231082331,0.001
1080,89,false,false,false,-3758.0,0.1,0.99,0.33941207128512485,0.001
1081,10,false,false,false,-2039.0,0.1,0.99,0.3390726592138397,0.001
1082,3,false,false,false,-2002.0,0.1,0.99,0.3387335865546259,0.001
1083,16,false,true,false,-2035.0,0.1,0.99,0.33839485296807126,0.001
1084,2,false,false,false,-2001.0,0.1,0.99,0.3380564581151032,0.001
1085,8,false,false,false,-2027.0,0.1,0.99,0.33771840165698813,0.001
1086,1,false,false,false,-2000.0,0.1,0.99,0.33738068325533116,0.001
1087,18,false,false,false,-3037.0,0.1,0.99,0.3370433025720758,0.001
1088,12,false,false,false,-2521.0,0.1,0.99,0.33670625926950376,0.001
1089,5,false,false,false,-2004.0,0.1,0.99,0.33636955301023425,0.001
1090,2,false,false,false,-2001.0,0.1,0.99,0.336033183457224,0.001
1091,13,false,false,false,-2042.0,0.1,0.99,0.3356971502737668,0.001
1092,7,false,false,false,-2026.0,0.1,0.99,0.335361453123493,0.001
1093,84,false,true,true,-4673.0,0.1,0.99,0.3350260916703695,0.001
1094,59,false,false,false,-3608.0,0.1,0.99,0.33469106557869915,0.001
1095,18,false,false,false,-2037.0,0.1,0.99,0.33435637451312045,0.001
1096,24,false,true,false,-2043.0,0.1,0.99,0.3340220181386073,0.001
1097,81,false,false,false,-5260.0,0.1,0.99,0.33368799612046873,0.001
1098,21,false,true,false,-3050.0,0.1,0.99,0.33335430812434824,0.001
1099,66,false,false,false,-3695.0,0.1,0.99,0.3330209538162239,0.001
1100,30,false,false,false,-3089.0,0.1,0.99,0.33268793286240766,0.001
1101,6,false,false,false,-2005.0,0.1,0.99,0.33235524492954527,0.001
1102,28,false,false,false,-3587.0,0.1,0.99,0.33202288968461574,0.001
1103,13,false,false,false,-2012.0,0.1,0.99,0.33169086679493115,0.001
1104,51,false,false,false,-3610.0,0.1,0.99,0.33135917592813624,0.001
1105,1,false,false,false,-2000.0,0.1,0.99,0.3310278167522081,0.001
1106,17,false,false,false,-2576.0,0.1,0.99,0.3306967889354559,0.001
1107,7,false,false,false,-2016.0,0.1,0.99,0.33036609214652046,0.001
1108,82,false,false,false,-4231.0,0.1,0.99,0.3300357260543739,0.001
1109,25,false,false,false,-2074.0,0.1,0.99,0.32970569032831953,0.001
1110,42,false,false,false,-4151.0,0.1,0.99,0.3293759846379912,0.001
1111,8,false,false,false,-2517.0,0.1,0.99,0.3290466086533532,0.001
1112,31,false,true,false,-2080.0,0.1,0.99,0.3287175620446999,0.001
1113,11,false,false,false,-2510.0,0.1,0.99,0.32838884448265515,0.001
1114,18,false,false,false,-2057.0,0.1,0.99,0.3280604556381725,0.001
1115,5,false,false,false,-2014.0,0.1,0.99,0.32773239518253433,0.001
1116,15,false,false,false,-2544.0,0.1,0.99,0.3274046627873518,0.001
1117,25,false,false,false,-2074.0,0.1,0.99,0.32707725812456445,0.001
1118,8,false,false,false,-2517.0,0.1,0.99,0.32675018086643987,0.001
1119,30,false,false,false,-3069.0,0.1,0.99,0.32642343068557345,0.001
1120,2,false,false,false,-2001.0,0.1,0.99,0.3260970072548879,0.001
1121,7,false,false,false,-2006.0,0.1,0.99,0.325770910247633,0.001
1122,21,false,true,false,-3550.0,0.1,0.99,0.32544513933738534,0.001
1123,14,false,false,false,-2533.0,0.1,0.99,0.3251196941980479,0.001
1124,45,false,false,false,-3124.0,0.1,0.99,0.32479457450384985,0.001
1125,29,false,false,false,-2578.0,0.1,0.99,0.324469779929346,0.001
