episodeNumber,steps,agentWinTheGame,agentKilledTheWumpus,agentHasGold,reward,alpha,gamma,epsilon,epsilonDecay
763,62,false,false,false,-2091.0,0.1,0.99,0.009920974201040588,0.01
764,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
765,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
766,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
767,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
768,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
769,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
770,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
771,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
772,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
773,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
774,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
775,1143,false,false,false,-5022.0,0.1,0.99,0.009920974201040588,0.01
776,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
777,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
778,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
779,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
780,21,true,true,true,1470.0,0.1,0.99,0.009920974201040588,0.01
781,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
782,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
783,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
784,22,true,true,true,1969.0,0.1,0.99,0.009920974201040588,0.01
785,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
786,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
787,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
788,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
789,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
790,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
791,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
792,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
793,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
794,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
795,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
796,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
797,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
798,21,true,true,true,1470.0,0.1,0.99,0.009920974201040588,0.01
799,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
800,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
801,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
802,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
803,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
804,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
805,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
806,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
807,24,true,true,true,1967.0,0.1,0.99,0.009920974201040588,0.01
808,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
809,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
810,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
811,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
812,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
813,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
814,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
815,23,true,true,true,1468.0,0.1,0.99,0.009920974201040588,0.01
816,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
817,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
818,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
819,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
820,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
821,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
822,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
823,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
824,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
825,24,true,true,true,967.0,0.1,0.99,0.009920974201040588,0.01
826,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
827,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
828,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
829,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
830,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
831,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
832,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
833,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
834,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
835,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
836,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
837,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
838,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
839,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
840,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
841,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
842,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
843,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
844,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
845,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
846,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
847,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
848,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
849,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
850,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
851,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
852,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
853,21,true,true,true,1470.0,0.1,0.99,0.009920974201040588,0.01
854,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
855,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
856,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
857,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
858,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
859,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
860,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
861,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
862,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
863,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
864,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
865,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
866,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
867,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
868,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
869,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
870,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
871,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
872,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
873,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
874,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
875,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
876,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
877,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
878,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
879,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
880,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
881,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
882,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
883,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
884,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
885,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
886,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
887,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
888,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
889,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
890,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
891,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
892,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
893,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
894,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
895,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
896,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
897,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
898,22,true,true,true,1969.0,0.1,0.99,0.009920974201040588,0.01
899,23,true,true,true,1468.0,0.1,0.99,0.009920974201040588,0.01
900,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
901,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
902,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
903,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
904,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
905,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
906,6,false,true,false,-2015.0,0.1,0.99,0.009920974201040588,0.01
907,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
908,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
909,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
910,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
911,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
912,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
913,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
914,21,true,true,true,1470.0,0.1,0.99,0.009920974201040588,0.01
915,23,true,true,true,1468.0,0.1,0.99,0.009920974201040588,0.01
916,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
917,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
918,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
919,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
920,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
921,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
922,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
923,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
924,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
925,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
926,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
927,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
928,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
929,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
930,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
931,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
932,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
933,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
934,22,true,true,true,1969.0,0.1,0.99,0.009920974201040588,0.01
935,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
936,21,true,true,true,1470.0,0.1,0.99,0.009920974201040588,0.01
937,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
938,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
939,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
940,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
941,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
942,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
943,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
944,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
945,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
946,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
947,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
948,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
949,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
950,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
951,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
952,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
953,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
954,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
955,1435,false,false,false,-4294.0,0.1,0.99,0.009920974201040588,0.01
956,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
957,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
958,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
959,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
960,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
961,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
962,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
963,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
964,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
965,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
966,22,true,true,true,1969.0,0.1,0.99,0.009920974201040588,0.01
967,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
968,22,true,true,true,1969.0,0.1,0.99,0.009920974201040588,0.01
969,21,true,true,true,1470.0,0.1,0.99,0.009920974201040588,0.01
970,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
971,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
972,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
973,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
974,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
975,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
976,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
977,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
978,25,true,true,true,1466.0,0.1,0.99,0.009920974201040588,0.01
979,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
980,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
981,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
982,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
983,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
984,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
985,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
986,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
987,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
988,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
989,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
990,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
991,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
992,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
993,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
994,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
995,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
996,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
997,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
998,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
999,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1000,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1001,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1002,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1003,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1004,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1005,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1006,21,true,true,true,1470.0,0.1,0.99,0.009920974201040588,0.01
1007,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1008,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1009,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1010,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
1011,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1012,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1013,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1014,4,false,false,false,-2003.0,0.1,0.99,0.009920974201040588,0.01
1015,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1016,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1017,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1018,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1019,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1020,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1021,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1022,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1023,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1024,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1025,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1026,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1027,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1028,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1029,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1030,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1031,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1032,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1033,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1034,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1035,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1036,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1037,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1038,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1039,23,true,true,true,1468.0,0.1,0.99,0.009920974201040588,0.01
1040,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1041,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1042,21,true,true,true,1970.0,0.1,0.99,0.009920974201040588,0.01
1043,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1044,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1045,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
1046,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1047,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
1048,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
1049,21,true,true,true,1470.0,0.1,0.99,0.009920974201040588,0.01
1050,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1051,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1052,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1053,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1054,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1055,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1056,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1057,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1058,22,true,true,true,1459.0,0.1,0.99,0.009920974201040588,0.01
1059,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1060,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1061,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1062,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1063,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1064,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1065,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1066,21,true,true,true,1970.0,0.1,0.99,0.009920974201040588,0.01
1067,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1068,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1069,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1070,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1071,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1072,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1073,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1074,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1075,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1076,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1077,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1078,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1079,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1080,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1081,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1082,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1083,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1084,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1085,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1086,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1087,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1088,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1089,22,true,true,true,1969.0,0.1,0.99,0.009920974201040588,0.01
1090,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1091,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1092,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1093,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1094,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1095,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
1096,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1097,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1098,22,true,true,true,1969.0,0.1,0.99,0.009920974201040588,0.01
1099,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1100,21,true,true,true,1960.0,0.1,0.99,0.009920974201040588,0.01
1101,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1102,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1103,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1104,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1105,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1106,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1107,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1108,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1109,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1110,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1111,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1112,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1113,22,true,true,true,1969.0,0.1,0.99,0.009920974201040588,0.01
1114,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1115,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1116,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1117,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1118,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1119,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1120,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1121,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1122,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1123,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1124,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1125,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1126,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1127,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1128,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1129,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1130,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1131,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1132,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1133,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1134,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1135,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1136,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1137,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1138,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1139,22,true,true,true,1969.0,0.1,0.99,0.009920974201040588,0.01
1140,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1141,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1142,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1143,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
1144,20,true,true,true,1971.0,0.1,0.99,0.009920974201040588,0.01
