episodeNumber,steps,agentWinTheGame,agentKilledTheWumpus
3203,20,true,true
3204,20,true,true
3205,20,true,true
3206,20,true,true
3207,20,true,true
3208,20,true,true
3209,20,true,true
3210,1,false,false
3211,21,true,true
3212,20,true,true
3213,20,true,true
3214,23,true,true
3215,20,true,true
3216,20,true,true
3217,21,true,true
3218,20,true,true
3219,21,true,true
3220,20,true,true
3221,20,true,true
3222,20,true,true
3223,20,true,true
3224,20,true,true
3225,20,true,true
3226,20,true,true
3227,20,true,true
3228,20,true,true
3229,20,true,true
3230,20,true,true
3231,20,true,true
3232,20,true,true
3233,22,true,true
3234,20,true,true
3235,20,true,true
3236,20,true,true
3237,22,true,true
3238,20,true,true
3239,20,true,true
3240,20,true,true
3241,20,true,true
3242,20,true,true
3243,20,true,true
3244,20,true,true
3245,20,true,true
3246,20,true,true
3247,20,true,true
3248,21,true,true
3249,20,true,true
3250,21,true,true
3251,20,true,true
3252,21,true,true
3253,20,true,true
3254,20,true,true
3255,20,true,true
3256,20,true,true
3257,20,true,true
3258,21,true,true
3259,20,true,true
3260,20,true,true
3261,20,true,true
3262,20,true,true
3263,20,true,true
3264,20,true,true
3265,20,true,true
3266,20,true,true
3267,20,true,true
3268,20,true,true
3269,20,true,true
3270,20,true,true
3271,20,true,true
3272,21,true,true
3273,21,true,true
3274,20,true,true
3275,20,true,true
3276,20,true,true
3277,20,true,true
3278,20,true,true
3279,20,true,true
3280,20,true,true
3281,20,true,true
3282,22,true,true
3283,20,true,true
3284,20,true,true
3285,21,true,true
3286,20,true,true
3287,20,true,true
3288,20,true,true
3289,20,true,true
3290,20,true,true
3291,21,true,true
3292,20,true,true
3293,20,true,true
3294,20,true,true
3295,21,true,true
3296,20,true,true
3297,20,true,true
3298,20,true,true
3299,20,true,true
3300,20,true,true
3301,20,true,true
3302,20,true,true
3303,20,true,true
3304,20,true,true
3305,20,true,true
3306,20,true,true
3307,20,true,true
3308,20,true,true
3309,20,true,true
3310,20,true,true
3311,20,true,true
3312,20,true,true
3313,20,true,true
3314,3,false,false
3315,20,true,true
3316,20,true,true
3317,21,true,true
3318,20,true,true
3319,20,true,true
3320,20,true,true
3321,20,true,true
3322,20,true,true
3323,20,true,true
3324,20,true,true
3325,20,true,true
3326,20,true,true
3327,20,true,true
3328,20,true,true
3329,20,true,true
3330,20,true,true
3331,22,true,true
3332,20,true,true
3333,21,true,true
3334,20,true,true
3335,20,true,true
3336,20,true,true
3337,14,false,true
3338,20,true,true
3339,20,true,true
3340,20,true,true
3341,20,true,true
3342,22,true,true
3343,20,true,true
3344,20,true,true
3345,20,true,true
3346,20,true,true
3347,20,true,true
3348,20,true,true
3349,20,true,true
3350,20,true,true
3351,20,true,true
3352,20,true,true
3353,483,false,false
3354,21,true,true
3355,20,true,true
3356,22,true,true
3357,20,true,true
3358,20,true,true
3359,20,true,true
3360,20,true,true
3361,20,true,true
3362,4,false,false
3363,20,true,true
3364,20,true,true
3365,20,true,true
3366,20,true,true
3367,20,true,true
3368,20,true,true
3369,22,true,true
3370,22,true,true
3371,20,true,true
3372,20,true,true
3373,20,true,true
3374,20,true,true
3375,21,true,true
3376,20,true,true
3377,20,true,true
3378,20,true,true
3379,20,true,true
3380,20,true,true
3381,20,true,true
3382,22,true,true
3383,20,true,true
3384,20,true,true
3385,20,true,true
3386,21,true,true
3387,21,true,true
3388,20,true,true
3389,20,true,true
3390,20,true,true
3391,20,true,true
3392,20,true,true
3393,20,true,true
3394,20,true,true
3395,20,true,true
3396,20,true,true
3397,342,false,false
3398,20,true,true
3399,20,true,true
3400,20,true,true
3401,20,true,true
3402,20,true,true
3403,20,true,true
3404,20,true,true
3405,20,true,true
3406,20,true,true
3407,22,true,true
3408,20,true,true
3409,20,true,true
3410,20,true,true
3411,21,true,true
3412,6,false,true
3413,22,true,true
3414,20,true,true
3415,20,true,true
3416,20,true,true
3417,20,true,true
3418,21,true,true
3419,20,true,true
3420,20,true,true
3421,20,true,true
3422,20,true,true
3423,20,true,true
3424,20,true,true
3425,20,true,true
3426,20,true,true
3427,20,true,true
3428,20,true,true
3429,21,true,true
3430,20,true,true
3431,20,true,true
3432,20,true,true
3433,20,true,true
3434,20,true,true
3435,20,true,true
3436,20,true,true
3437,20,true,true
3438,21,true,true
3439,21,true,true
3440,20,true,true
3441,20,true,true
3442,20,true,true
3443,22,true,true
3444,21,true,true
3445,20,true,true
3446,21,true,true
3447,20,true,true
3448,20,true,true
3449,20,true,true
3450,20,true,true
3451,20,true,true
3452,20,true,true
3453,20,true,true
3454,20,true,true
3455,20,true,true
3456,20,true,true
3457,21,true,true
3458,20,true,true
3459,21,true,true
3460,1019,false,false
3461,20,true,true
3462,20,true,true
3463,20,true,true
3464,20,true,true
3465,20,true,true
3466,20,true,true
3467,20,true,true
3468,20,true,true
3469,20,true,true
3470,20,true,true
3471,20,true,true
3472,20,true,true
3473,20,true,true
3474,21,true,true
3475,21,true,true
3476,21,true,true
3477,20,true,true
3478,20,true,true
3479,20,true,true
3480,20,true,true
3481,20,true,true
3482,20,true,true
3483,20,true,true
3484,20,true,true
3485,20,true,true
3486,20,true,true
3487,20,true,true
3488,20,true,true
3489,21,true,true
3490,20,true,true
3491,21,true,true
3492,20,true,true
3493,20,true,true
3494,20,true,true
3495,20,true,true
3496,20,true,true
3497,20,true,true
3498,20,true,true
3499,20,true,true
3500,20,true,true
3501,20,true,true
3502,22,true,true
3503,20,true,true
3504,20,true,true
3505,20,true,true
3506,20,true,true
3507,20,true,true
3508,20,true,true
3509,20,true,true
3510,20,true,true
3511,20,true,true
3512,20,true,true
3513,21,true,true
3514,20,true,true
3515,20,true,true
3516,20,true,true
3517,20,true,true
3518,20,true,true
3519,20,true,true
3520,20,true,true
3521,20,true,true
3522,20,true,true
3523,20,true,true
3524,21,true,true
3525,21,true,true
3526,20,true,true
3527,20,true,true
3528,20,true,true
3529,20,true,true
3530,20,true,true
3531,21,true,true
3532,20,true,true
3533,20,true,true
3534,20,true,true
3535,21,true,true
3536,20,true,true
3537,23,true,true
3538,20,true,true
3539,20,true,true
3540,20,true,true
3541,20,true,true
3542,20,true,true
3543,20,true,true
3544,20,true,true
3545,21,true,true
3546,23,true,true
3547,20,true,true
3548,21,true,true
3549,20,true,true
3550,20,true,true
3551,20,true,true
3552,1593,false,false
3553,20,true,true
3554,20,true,true
3555,20,true,true
3556,20,true,true
3557,20,true,true
3558,20,true,true
3559,20,true,true
3560,22,true,true
3561,20,true,true
3562,20,true,true
3563,20,true,true
3564,20,true,true
3565,20,true,true
3566,20,true,true
3567,20,true,true
3568,20,true,true
3569,20,true,true
3570,20,true,true
3571,20,true,true
3572,22,true,true
3573,20,true,true
3574,20,true,true
3575,20,true,true
3576,20,true,true
3577,21,true,true
3578,20,true,true
3579,20,true,true
3580,20,true,true
3581,20,true,true
3582,20,true,true
3583,20,true,true
3584,21,true,true
3585,20,true,true
3586,20,true,true
3587,20,true,true
3588,20,true,true
3589,20,true,true
3590,20,true,true
3591,20,true,true
3592,20,true,true
3593,20,true,true
3594,20,true,true
3595,20,true,true
3596,20,true,true
3597,20,true,true
3598,20,true,true
3599,20,true,true
3600,22,true,true
3601,20,true,true
3602,205,false,false
3603,20,true,true
3604,20,true,true
3605,20,true,true
3606,20,true,true
3607,20,true,true
3608,20,true,true
3609,20,true,true
3610,20,true,true
3611,20,true,true
3612,20,true,true
3613,20,true,true
3614,20,true,true
3615,20,true,true
3616,20,true,true
3617,21,true,true
3618,22,true,true
3619,20,true,true
3620,20,true,true
3621,20,true,true
3622,20,true,true
3623,20,true,true
3624,20,true,true
3625,20,true,true
3626,20,true,true
3627,20,true,true
3628,20,true,true
3629,20,true,true
3630,20,true,true
3631,20,true,true
3632,20,true,true
3633,20,true,true
3634,20,true,true
3635,20,true,true
3636,20,true,true
3637,20,true,true
3638,20,true,true
3639,20,true,true
3640,20,true,true
3641,20,true,true
3642,20,true,true
3643,20,true,true
3644,20,true,true
3645,20,true,true
3646,585,false,false
3647,21,true,true
3648,20,true,true
3649,20,true,true
3650,21,true,true
3651,20,true,true
3652,20,true,true
3653,20,true,true
3654,20,true,true
3655,566,false,false
3656,20,true,true
3657,20,true,true
3658,20,true,true
3659,1,false,false
3660,20,true,true
3661,20,true,true
3662,20,true,true
3663,20,true,true
3664,20,true,true
3665,20,true,true
3666,20,true,true
3667,20,true,true
3668,20,true,true
3669,20,true,true
3670,20,true,true
3671,20,true,true
3672,22,true,true
3673,20,true,true
3674,20,true,true
3675,21,true,true
3676,20,true,true
3677,20,true,true
3678,20,true,true
3679,20,true,true
3680,20,true,true
3681,20,true,true
3682,20,true,true
3683,20,true,true
3684,20,true,true
3685,21,true,true
3686,20,true,true
3687,20,true,true
3688,20,true,true
3689,20,true,true
3690,20,true,true
3691,20,true,true
3692,20,true,true
3693,20,true,true
3694,20,true,true
3695,20,true,true
3696,20,true,true
3697,20,true,true
3698,20,true,true
3699,20,true,true
3700,20,true,true
3701,20,true,true
3702,20,true,true
3703,20,true,true
3704,20,true,true
3705,20,true,true
3706,20,true,true
3707,20,true,true
3708,20,true,true
3709,20,true,true
3710,20,true,true
3711,20,true,true
3712,20,true,true
3713,20,true,true
3714,20,true,true
3715,20,true,true
3716,21,true,true
3717,20,true,true
3718,20,true,true
3719,20,true,true
3720,20,true,true
3721,20,true,true
3722,20,true,true
3723,20,true,true
3724,20,true,true
3725,20,true,true
3726,21,true,true
3727,20,true,true
3728,20,true,true
3729,20,true,true
3730,21,true,true
3731,20,true,true
3732,20,true,true
3733,20,true,true
3734,20,true,true
3735,20,true,true
3736,21,true,true
3737,20,true,true
3738,20,true,true
3739,20,true,true
3740,20,true,true
3741,20,true,true
3742,20,true,true
3743,22,true,true
3744,20,true,true
3745,21,true,true
3746,20,true,true
3747,20,true,true
3748,20,true,true
3749,21,true,true
3750,20,true,true
3751,20,true,true
3752,21,true,true
3753,20,true,true
3754,6,false,true
3755,20,true,true
3756,20,true,true
3757,20,true,true
3758,20,true,true
3759,20,true,true
3760,20,true,true
3761,20,true,true
3762,20,true,true
3763,20,true,true
3764,20,true,true
3765,21,true,true
3766,20,true,true
3767,20,true,true
3768,20,true,true
3769,20,true,true
3770,20,true,true
3771,20,true,true
3772,21,true,true
3773,20,true,true
3774,20,true,true
3775,20,true,true
3776,20,true,true
3777,20,true,true
3778,20,true,true
3779,20,true,true
3780,20,true,true
3781,20,true,true
3782,23,true,true
3783,1914,false,false
3784,20,true,true
3785,20,true,true
3786,996,false,false
3787,20,true,true
3788,20,true,true
3789,20,true,true
3790,20,true,true
3791,20,true,true
3792,20,true,true
3793,20,true,true
3794,20,true,true
3795,20,true,true
3796,20,true,true
3797,20,true,true
3798,20,true,true
3799,20,true,true
3800,20,true,true
3801,20,true,true
3802,20,true,true
3803,20,true,true
3804,20,true,true
3805,21,true,true
3806,20,true,true
3807,20,true,true
3808,20,true,true
3809,25,true,true
3810,20,true,true
3811,20,true,true
3812,4,false,false
3813,20,true,true
3814,20,true,true
3815,20,true,true
3816,20,true,true
3817,21,true,true
3818,20,true,true
3819,20,true,true
3820,20,true,true
3821,20,true,true
3822,20,true,true
3823,20,true,true
3824,21,true,true
3825,20,true,true
3826,20,true,true
3827,21,true,true
3828,20,true,true
3829,20,true,true
3830,20,true,true
3831,20,true,true
3832,20,true,true
3833,20,true,true
3834,20,true,true
3835,20,true,true
3836,20,true,true
3837,20,true,true
3838,20,true,true
3839,20,true,true
3840,20,true,true
3841,20,true,true
3842,20,true,true
3843,20,true,true
3844,20,true,true
3845,20,true,true
3846,20,true,true
3847,21,true,true
3848,20,true,true
3849,20,true,true
3850,20,true,true
3851,21,true,true
3852,20,true,true
3853,21,true,true
3854,20,true,true
3855,19,false,true
3856,21,true,true
3857,20,true,true
3858,20,true,true
3859,20,true,true
3860,21,true,true
3861,20,true,true
3862,20,true,true
3863,20,true,true
3864,20,true,true
3865,20,true,true
3866,20,true,true
3867,20,true,true
3868,2,false,false
3869,20,true,true
3870,20,true,true
3871,20,true,true
3872,20,true,true
3873,20,true,true
3874,21,true,true
3875,20,false,true
3876,20,true,true
3877,20,true,true
3878,20,true,true
3879,20,true,true
3880,20,true,true
3881,20,true,true
3882,20,true,true
3883,21,true,true
3884,21,true,true
3885,20,true,true
3886,20,true,true
3887,20,true,true
3888,20,true,true
3889,20,true,true
3890,21,true,true
3891,20,true,true
3892,20,true,true
3893,21,true,true
3894,20,true,true
3895,21,true,true
3896,20,true,true
3897,20,true,true
3898,21,true,true
3899,21,true,true
3900,20,true,true
3901,20,true,true
3902,20,true,true
3903,20,true,true
3904,20,true,true
3905,20,true,true
3906,20,true,true
3907,21,true,true
3908,20,true,true
3909,20,true,true
3910,20,true,true
3911,20,true,true
3912,20,true,true
3913,21,true,true
3914,20,true,true
3915,20,true,true
3916,20,true,true
3917,20,true,true
3918,20,true,true
3919,20,true,true
3920,20,true,true
3921,22,true,true
3922,20,true,true
3923,22,true,true
3924,22,true,true
3925,20,true,true
3926,20,true,true
3927,20,true,true
3928,20,true,true
3929,20,true,true
3930,22,true,true
3931,21,true,true
3932,20,true,true
3933,20,true,true
3934,20,true,true
3935,20,true,true
3936,20,true,true
3937,22,true,true
3938,20,true,true
3939,20,true,true
3940,21,true,true
3941,20,true,true
3942,20,true,true
3943,20,true,true
3944,20,true,true
3945,21,true,true
3946,20,true,true
3947,21,true,true
3948,21,true,true
3949,20,true,true
3950,20,true,true
3951,21,true,true
3952,21,true,true
3953,20,true,true
3954,20,true,true
3955,20,true,true
3956,20,true,true
3957,20,true,true
3958,6,false,true
3959,20,true,true
3960,20,true,true
3961,21,true,true
3962,20,true,true
3963,20,true,true
3964,20,true,true
3965,20,true,true
3966,20,true,true
3967,20,true,true
3968,20,true,true
3969,20,true,true
3970,20,true,true
3971,20,true,true
3972,20,true,true
3973,20,true,true
3974,21,true,true
3975,20,true,true
3976,20,true,true
3977,20,true,true
3978,20,true,true
3979,20,true,true
3980,20,true,true
3981,367,false,false
3982,20,true,true
3983,20,true,true
3984,20,true,true
3985,20,true,true
3986,21,true,true
3987,20,true,true
3988,20,true,true
3989,20,true,true
3990,20,true,true
3991,20,true,true
3992,20,true,true
3993,20,true,true
3994,20,true,true
3995,20,true,true
3996,20,true,true
3997,25,false,false
3998,21,true,true
3999,20,true,true
4000,20,true,true
4001,20,true,true
4002,20,true,true
4003,20,true,true
4004,20,true,true
4005,23,true,true
4006,20,true,true
4007,20,true,true
4008,20,true,true
4009,20,true,true
4010,20,true,true
4011,20,true,true
4012,20,true,true
4013,20,true,true
4014,20,true,true
4015,20,true,true
4016,20,true,true
4017,20,true,true
4018,20,true,true
4019,20,true,true
4020,21,true,true
4021,20,true,true
4022,20,true,true
4023,20,true,true
4024,20,true,true
4025,20,true,true
4026,20,true,true
4027,20,true,true
4028,20,true,true
4029,20,true,true
4030,20,true,true
4031,20,true,true
4032,20,true,true
4033,20,true,true
4034,20,true,true
4035,20,true,true
4036,20,true,true
4037,1201,false,false
4038,20,true,true
4039,826,false,false
4040,20,true,true
4041,20,true,true
4042,20,true,true
4043,22,true,true
4044,20,true,true
4045,20,true,true
4046,20,true,true
4047,20,true,true
4048,20,true,true
4049,20,true,true
4050,20,true,true
4051,20,true,true
4052,20,true,true
4053,20,true,true
4054,20,true,true
4055,20,true,true
4056,20,true,true
4057,20,true,true
4058,20,true,true
4059,20,true,true
4060,20,true,true
4061,20,true,true
4062,20,true,true
4063,22,true,true
4064,21,true,true
4065,22,true,true
4066,20,true,true
4067,20,true,true
4068,20,true,true
4069,20,true,true
4070,20,true,true
4071,20,true,true
4072,20,true,true
4073,22,true,true
4074,20,true,true
4075,20,true,true
4076,680,false,false
4077,20,true,true
4078,20,true,true
4079,20,true,true
4080,21,true,true
4081,6,false,false
4082,20,true,true
4083,20,true,true
4084,20,true,true
4085,20,true,true
4086,20,true,true
4087,21,true,true
4088,20,true,true
4089,20,true,true
4090,20,true,true
4091,20,true,true
4092,20,true,true
4093,20,true,true
4094,20,true,true
4095,20,true,true
4096,20,true,true
4097,20,true,true
4098,20,true,true
4099,20,true,true
4100,20,true,true
4101,20,true,true
4102,20,true,true
4103,20,true,true
4104,20,true,true
4105,20,true,true
4106,20,true,true
4107,20,true,true
4108,20,true,true
4109,20,true,true
4110,20,true,true
4111,20,true,true
4112,20,true,true
4113,20,true,true
4114,20,true,true
4115,20,true,true
4116,20,true,true
4117,20,true,true
4118,20,true,true
4119,20,true,true
4120,20,true,true
4121,20,true,true
4122,20,true,true
4123,20,true,true
4124,20,true,true
4125,21,true,true
4126,20,true,true
4127,20,true,true
4128,20,true,true
4129,20,true,true
4130,20,true,true
4131,20,true,true
4132,20,true,true
4133,20,true,true
4134,20,true,true
4135,20,true,true
4136,20,true,true
4137,20,true,true
4138,20,true,true
4139,20,true,true
4140,20,true,true
4141,20,true,true
4142,20,true,true
4143,20,true,true
4144,20,true,true
4145,20,true,true
4146,2,false,false
4147,20,true,true
4148,20,true,true
4149,20,true,true
4150,20,true,true
4151,20,true,true
4152,20,true,true
4153,20,true,true
4154,20,true,true
4155,20,true,true
4156,20,true,true
4157,20,true,true
4158,20,true,true
4159,20,true,true
4160,20,true,true
4161,20,true,true
4162,21,true,true
4163,20,true,true
4164,20,true,true
4165,20,true,true
4166,20,true,true
4167,20,true,true
4168,20,true,true
4169,20,true,true
4170,23,true,true
4171,20,true,true
4172,20,true,true
4173,20,true,true
4174,20,true,true
4175,20,true,true
4176,20,true,true
4177,21,true,true
4178,20,true,true
4179,20,true,true
4180,20,true,true
4181,20,true,true
4182,20,true,true
4183,21,true,true
4184,20,true,true
4185,20,true,true
4186,20,true,true
4187,20,true,true
4188,20,true,true
4189,20,true,true
4190,20,true,true
4191,20,true,true
4192,22,true,true
4193,20,true,true
4194,20,true,true
4195,20,true,true
4196,20,true,true
4197,20,true,true
4198,20,true,true
4199,20,true,true
4200,20,true,true
4201,20,true,true
4202,20,true,true
4203,20,true,true
4204,20,true,true
4205,20,true,true
4206,20,true,true
4207,20,true,true
4208,20,true,true
4209,22,true,true
4210,20,true,true
4211,20,true,true
4212,22,true,true
4213,20,true,true
4214,22,true,true
4215,20,true,true
4216,20,true,true
4217,20,true,true
4218,22,true,true
4219,20,true,true
4220,20,true,true
4221,20,true,true
4222,20,true,true
4223,20,true,true
4224,20,true,true
4225,20,true,true
4226,20,true,true
4227,20,true,true
4228,20,true,true
4229,20,true,true
4230,20,true,true
4231,20,true,true
4232,20,true,true
4233,20,true,true
4234,20,true,true
4235,20,true,true
4236,20,true,true
4237,20,true,true
4238,20,true,true
4239,22,true,true
4240,20,true,true
4241,20,true,true
4242,21,true,true
4243,20,true,true
4244,20,true,true
4245,20,true,true
4246,20,true,true
4247,21,true,true
4248,20,true,true
4249,20,true,true
4250,20,true,true
4251,4,false,false
4252,20,true,true
4253,20,true,true
4254,20,true,true
4255,20,true,true
4256,20,true,true
4257,20,true,true
4258,3,false,false
4259,20,true,true
4260,20,true,true
4261,20,true,true
4262,20,true,true
4263,22,true,true
4264,20,true,true
4265,20,true,true
4266,20,true,true
4267,22,true,true
4268,20,true,true
4269,20,true,true
4270,20,true,true
4271,20,true,true
4272,20,true,true
4273,20,true,true
4274,20,true,true
4275,20,true,true
4276,20,true,true
4277,20,true,true
4278,20,true,true
4279,21,true,true
4280,20,true,true
4281,20,true,true
4282,20,true,true
4283,20,true,true
4284,20,true,true
4285,20,true,true
4286,20,true,true
4287,20,true,true
4288,20,true,true
4289,20,true,true
4290,20,true,true
4291,21,true,true
4292,20,true,true
4293,22,true,true
4294,20,true,true
4295,20,true,true
4296,22,true,true
4297,20,true,true
4298,20,true,true
4299,20,true,true
4300,20,true,true
4301,20,true,true
4302,20,true,true
4303,20,true,true
4304,20,true,true
4305,22,true,true
4306,20,true,true
4307,17,false,true
4308,21,true,true
4309,20,true,true
4310,6,false,true
4311,20,true,true
4312,21,true,true
4313,20,true,true
4314,20,true,true
4315,20,true,true
4316,20,true,true
4317,20,true,true
4318,20,true,true
4319,20,true,true
4320,21,true,true
4321,20,true,true
4322,20,true,true
4323,20,true,true
4324,22,true,true
4325,22,true,true
4326,20,true,true
4327,20,true,true
4328,20,true,true
4329,20,true,true
4330,20,true,true
4331,20,true,true
4332,20,true,true
4333,20,true,true
4334,20,true,true
4335,20,true,true
4336,21,true,true
4337,20,true,true
4338,20,true,true
4339,20,true,true
4340,20,true,true
4341,20,true,true
4342,20,true,true
4343,3,false,false
4344,20,true,true
4345,20,true,true
4346,20,true,true
4347,20,true,true
4348,20,true,true
4349,20,true,true
4350,21,true,true
4351,21,true,true
4352,20,true,true
4353,20,true,true
4354,20,true,true
4355,20,true,true
4356,20,true,true
4357,20,true,true
4358,20,true,true
4359,20,true,true
4360,22,true,true
4361,20,true,true
4362,20,true,true
4363,20,true,true
4364,20,true,true
4365,20,true,true
4366,20,true,true
4367,20,true,true
4368,20,true,true
4369,20,true,true
4370,20,true,true
4371,6,false,true
4372,20,true,true
4373,20,true,true
4374,20,true,true
4375,20,true,true
4376,21,true,true
4377,20,true,true
4378,20,true,true
4379,20,true,true
4380,20,true,true
4381,20,true,true
4382,20,true,true
4383,20,true,true
4384,20,true,true
4385,20,true,true
4386,3150,false,false
4387,20,true,true
4388,21,true,true
4389,20,true,true
4390,20,true,true
4391,20,true,true
4392,20,true,true
4393,20,true,true
4394,20,true,true
4395,20,true,true
4396,20,true,true
4397,20,true,true
4398,20,true,true
4399,16,false,true
4400,20,true,true
4401,20,true,true
4402,20,true,true
4403,20,true,true
4404,20,true,true
4405,20,true,true
4406,20,true,true
4407,20,true,true
4408,21,true,true
4409,20,true,true
4410,20,true,true
4411,1,false,false
4412,20,true,true
4413,20,true,true
4414,20,true,true
4415,20,true,true
4416,21,true,true
4417,20,true,true
4418,20,true,true
4419,20,true,true
4420,20,true,true
4421,20,true,true
4422,20,true,true
4423,20,true,true
4424,20,true,true
4425,20,true,true
4426,20,true,true
4427,20,true,true
4428,20,true,true
4429,20,true,true
4430,20,true,true
4431,20,true,true
4432,21,true,true
4433,20,true,true
4434,20,true,true
4435,21,true,true
4436,20,true,true
4437,20,true,true
4438,21,true,true
4439,20,true,true
4440,20,true,true
4441,20,true,true
4442,20,true,true
4443,20,true,true
4444,20,true,true
4445,20,true,true
4446,21,true,true
4447,648,false,false
4448,20,true,true
4449,20,true,true
4450,21,true,true
4451,21,true,true
4452,20,true,true
4453,20,true,true
4454,20,true,true
4455,20,true,true
4456,20,true,true
4457,20,true,true
4458,20,true,true
4459,20,true,true
4460,21,true,true
4461,20,true,true
4462,21,true,true
4463,20,true,true
4464,21,true,true
4465,20,true,true
4466,20,true,true
4467,20,true,true
4468,20,true,true
4469,22,true,true
4470,20,true,true
4471,20,true,true
4472,20,true,true
4473,323,false,false
4474,20,true,true
4475,21,true,true
4476,20,true,true
4477,20,true,true
4478,20,true,true
4479,705,false,false
4480,20,true,true
4481,20,true,true
4482,20,true,true
4483,20,true,true
4484,20,true,true
4485,20,true,true
4486,20,true,true
4487,20,true,true
4488,20,true,true
4489,20,true,true
4490,20,true,true
4491,20,true,true
4492,20,true,true
4493,20,true,true
4494,20,true,true
4495,20,true,true
4496,20,true,true
4497,20,true,true
4498,20,true,true
4499,20,true,true
4500,20,true,true
4501,20,true,true
4502,20,true,true
4503,20,true,true
4504,20,true,true
4505,20,true,true
4506,20,true,true
4507,598,false,false
4508,20,true,true
4509,20,true,true
4510,20,true,true
4511,20,true,true
4512,20,true,true
4513,20,true,true
4514,20,true,true
4515,20,true,true
4516,20,true,true
4517,20,true,true
4518,20,true,true
4519,20,true,true
4520,20,true,true
4521,22,true,true
4522,20,true,true
4523,20,true,true
4524,21,true,true
4525,20,true,true
4526,20,true,true
4527,14,false,true
4528,20,true,true
4529,22,true,true
4530,20,true,true
4531,20,true,true
4532,20,true,true
4533,22,true,true
4534,20,true,true
4535,20,true,true
4536,20,true,true
4537,21,true,true
4538,20,true,true
4539,20,true,true
4540,20,true,true
4541,20,true,true
4542,20,true,true
4543,20,true,true
4544,20,true,true
4545,20,true,true
4546,20,true,true
4547,21,true,true
4548,20,true,true
4549,20,true,true
4550,21,true,true
4551,20,true,true
4552,20,true,true
4553,22,true,true
4554,20,true,true
4555,20,true,true
4556,20,true,true
4557,20,true,true
4558,20,true,true
4559,20,true,true
4560,10,false,false
4561,20,true,true
4562,21,true,true
4563,1113,false,false
4564,20,true,true
4565,20,true,true
4566,20,true,true
4567,20,true,true
4568,20,true,true
4569,20,true,true
4570,20,true,true
4571,20,true,true
4572,20,true,true
4573,20,true,true
4574,20,true,true
4575,20,true,true
4576,21,true,true
4577,312,false,false
4578,20,true,true
4579,20,true,true
4580,20,true,true
4581,20,true,true
4582,20,true,true
4583,20,true,true
4584,20,true,true
4585,20,true,true
4586,21,true,true
4587,20,true,true
4588,20,true,true
4589,20,true,true
4590,21,true,true
4591,20,true,true
4592,20,true,true
4593,23,true,true
4594,20,true,true
4595,20,true,true
4596,20,true,true
4597,21,true,true
4598,20,true,true
4599,21,true,true
4600,20,true,true
4601,20,true,true
4602,21,true,true
4603,20,true,true
4604,20,true,true
4605,20,true,true
4606,20,true,true
4607,20,true,true
4608,20,true,true
4609,20,true,true
4610,20,true,true
4611,20,true,true
4612,20,true,true
4613,20,true,true
4614,20,true,true
4615,20,true,true
4616,20,true,true
4617,20,true,true
4618,20,true,true
4619,20,true,true
4620,20,true,true
4621,20,true,true
4622,20,true,true
4623,20,true,true
4624,20,true,true
4625,20,true,true
4626,21,true,true
4627,20,true,true
4628,20,true,true
4629,20,true,true
4630,20,true,true
4631,20,true,true
4632,20,true,true
4633,20,true,true
4634,20,true,true
4635,20,true,true
4636,21,true,true
4637,140,false,false
4638,20,true,true
4639,22,true,true
4640,20,true,true
4641,20,true,true
4642,20,true,true
4643,20,true,true
4644,20,true,true
4645,20,true,true
4646,20,true,true
4647,20,true,true
4648,20,true,true
4649,20,true,true
4650,20,true,true
4651,21,true,true
4652,20,true,true
4653,20,true,true
4654,20,true,true
4655,20,true,true
4656,21,true,true
4657,20,true,true
4658,22,true,true
4659,22,true,true
4660,20,true,true
4661,20,true,true
4662,20,true,true
4663,20,true,true
4664,20,true,true
4665,20,true,true
4666,709,false,false
4667,20,true,true
4668,23,true,true
4669,21,true,true
4670,20,true,true
4671,20,true,true
4672,20,true,true
4673,20,true,true
4674,20,true,true
4675,20,true,true
4676,20,true,true
4677,21,true,true
4678,20,true,true
4679,20,true,true
4680,21,true,true
4681,20,true,true
4682,20,true,true
4683,20,true,true
4684,20,true,true
4685,21,true,true
4686,20,true,true
4687,22,true,true
4688,21,true,true
4689,20,true,true
4690,20,true,true
4691,20,true,true
4692,20,true,true
4693,21,true,true
4694,20,true,true
4695,20,true,true
4696,20,true,true
4697,20,true,true
4698,20,true,true
4699,20,true,true
4700,20,true,true
4701,20,true,true
4702,20,true,true
4703,20,true,true
4704,20,true,true
4705,20,true,true
4706,20,true,true
4707,20,true,true
4708,23,true,true
4709,20,true,true
4710,20,true,true
4711,20,true,true
4712,20,true,true
4713,20,true,true
4714,20,true,true
4715,20,true,true
4716,20,true,true
4717,20,true,true
4718,20,true,true
4719,20,true,true
4720,21,true,true
4721,20,true,true
4722,3023,false,false
4723,21,true,true
4724,21,true,true
4725,20,true,true
4726,20,true,true
4727,20,true,true
4728,20,true,true
4729,20,true,true
4730,20,true,true
4731,20,true,true
4732,20,true,true
4733,22,true,true
4734,20,true,true
4735,20,true,true
4736,20,true,true
4737,21,true,true
4738,20,true,true
4739,20,true,true
4740,20,true,true
4741,21,true,true
4742,21,true,true
4743,20,true,true
4744,20,true,true
4745,20,true,true
4746,20,true,true
4747,20,true,true
4748,20,true,true
4749,20,true,true
4750,20,true,true
4751,22,true,true
4752,23,true,true
4753,20,true,true
